4021	Berthoud FD Admn
4083	Berthoud Squad
121	Estes Park Hosp
4084	Estes Park PD 1
4085	Estes Park PD 2
9170	Estes Park EMS
9300	Estes Park FD 1
9301	Estes Park FD T1
9302	Estes Park Event
9303	Estes Park PD 3
9304	Estes Park Power
9305	Estes Park DPW 1
9306	Estes Park DPW 2
9314	Estes Park Trash
9317	Estes Park FD T2
9318	Estes Park Power
9323	Estes Park FD T3
9326	Estes Park Ops 1
9327	Estes Park Ops 2
4029	FtCollins PD 1
4030	FtCollins PD 2
4031	FtCollins PD 3
4032	FtCollins PD 4
4033	FtCollins PD 5
4034	FtCollins PD 6
4025	FtCollins DialRd
4026	FtCollins Transf
4027	FtCollins Trans1
4028	FtCollins Trans2
4068	PVH Hospital 1
4070	PVH EMS Tac 1
4071	PVH EMS Tac 2
4075	FtCollins TranAC
4088	Banner FtColl MC
9307	FtCollins Power1
9308	FtCollins Power2
9309	FtCollins Power3
9310	FtCollins Util
9311	FtCollins Water1
9312	FtCollins Water2
9315	FtCollins Code
9316	FtCollins Street
9321	FtCollins Event
9455	UCH Harmony
9468	PVH Hospital 2
4045	Loveland PD 1
4046	Loveland PD 2
4047	Loveland PD 3
4048	Loveland PD 4
4049	Loveland PD 5
4050	Loveland PD 6
4093	Loveland PD CIU
4095	Loveland PD 4095
4096	Loveland PD Trn
4036	Loveland FD 1
4037	Loveland FD 2
4038	Loveland FD 3
4039	Loveland FD 4
4040	Loveland FD 5
4041	Loveland FD 6
4042	Loveland FD Trng
4043	Loveland FD SEMG
4044	Loveland FD Admn
4051	Loveland Power
4052	Loveland Power
4053	Loveland Water
4086	Loveland Streets
4087	Loveland COLT Tc
4089	Loveland Trash
4076	Banner McKee MC
4079	UCHealth MCR
4091	Thmpsn Val EMS 1
4092	Thmpsn Val EMS 2
4072	Thmpsn Val EMS
4063	Poudre FA 1 Disp
4064
4065	Poudre FA 3 Ops
4066	Poudre FA 4 Ops
4069	Poudre FA 5 EMS
4067	Poudre FA 6 Admn
9169	Poudre FA RIT
4080	Wellington FD 1
4081	Wellington FD 2
4024
4082
9462	CSU Police 3 Tac
4058	NCWCD Admin
4059	NCWCD Disp
4060	NCWCD East
4061	NCWCD West
4062	PRPA Fire Dept
9147	PRPA Ops 1
9148	PRPA Ops 2
9149	PRPA Ops 3
100	Poudre Sch Bus N
101	Poudre Sch Bus S
102	Poudre Sch Trans
103	Poudre Sch Grnds
104	Poudre Sch IS
105	Poudre Sch 105
106	Poudre Sch Emerg
1207	LasAnimas MAC
44	LasAnimas LE1
45	LasAnimas LE2
1118	LasAnimas LE3
51	LasAnimas LE4
1120	LasAnimas SO
1119	LasAnimas Jail
1208	LasAnimas FD1
1209	LasAnimas FD2
1210	LasAnimas FD3
1211	LasAnimas FD4
46	Trinidad PD 2
47	Trinidad FD Disp
48	Trinidad FD Tac
49	Trinidad City 2
50	Trinidad Lcl Gov
52	Trinidad R&B
132	San Rafael Hosp
1213	Trinidad EMS 1
1214	Trinidad EMS 2
494	LincolnCo MAC
495	LincolnCo LE 1
562	LincolnCo LE 2
496	LincolnCo LE Tac
497	LincolnCo SO
560	LincolnCo Coronr
499	LincolnCo FD Dis
500	LincolnCo FD FG1
501	LincolnCo FD FG2
502	LincolnCo FD FG3
498	LincolnCo EMS
506	LincolnCo PubHlh
129	Lincoln Health
503	Hugo Police
504	Limon Police
4231	LoganCo MAC
4221	LoganCo LE 1
4222	LoganCo LE 2
4223	LoganCo LE 3
4224	LoganCo LE 4
4225	LoganCo Fire 1
4226	LoganCo Fire 2
4227	LoganCo Fire 3
4228	LoganCo Fire 4
4229	LoganCo Fire 5
4232	LoganCo EMS 1
4233	LoganCo EMS 2
4230	LoganCo EMA
9057	LgnCoExp Bus 1
9058	LgnCoExp Bus 2
148	Sterling MedCntr
8430	Mesa Co MAC
8432	Mesa SO Disp
8453	Mesa SO Rural
8457	Mesa SO Tac/Trgn
8455	Mesa SO Invst
8456	Mesa SO Invst
8454	Mesa SO Cmnd Stf
11750	Mesa SO Wilndtac
11757	MesaCo FA Tac
8448	Mesa SO Jail 1
8449	Mesa SO Jail 2
8450	Mesa SO Crt Sec
8451	Mesa SO Transprt
8458	Mesa Co Roads 1
8459	Mesa Co Roads 2
8452	Mesa SO SAR
8435	WCO Drug TF 5
11751	Clifton FD Tac
11753	E Orchard MesaFD
11754	Gateway FD Tac
11756	Glade Park FD Ta
11758	Lower Valley FD
11760	Plateau ValleyFD
8445	Collbran Police
8444	DeBeque PD Car
11752	DeBeque FD Tac
8140	Fruita Hospital
8446	Fruita PD C2C
8137	Community Hosp
8153	St. Mary's Hosp
8431	GJ Police 1 Disp
8433	GJ Police 3 Rec
8434	GJ Police 4 Invs
8436	GJ Inc Tac 1
8437	GJ Inc Tac 2
8438	GJ Inc Tac 3
8439	GJ Inc Tac 4
8440	GJ Police SWAT
8441	GJ Fire Disp
8442	GJ Fire Tac 2
8443	GJ Police 2 Car
11755	GJ Fire Tac 1
11767	GJ Airport Fire
8447	Palisade PD Car
11759	Palisade FD Tac
8280	MineralCo MAC
8283	MineralCo LE D
8284	MineralCo LE Tac
8286	MineralCo LE Tac
8281	MineralCo FD Dis
8282	MineralCo FD Tac
8285	Creede School
8359	Moffat Co MAC
8094	Moffat Co SO/CPD
8358	Moffat Co SO Tac
8367	Moffat Co SO Inv
8365	Moffat Co SERT1
8366	Moffat Co SERT2
8360	Moffat Co SO Det
8362	Moffat Co EMS 4
8356	Moffat Co EMS Ax
8363	Moffat Co Tac
11852	Moffat Schools
11853	Moffat Schools
8145	Craig Hospital
8355	Craig FD/EMS
8357	Craig PD Tac
8361	Craig FD Tac
8364	Artesia FD Tac
8650	MntezmaCo MAC
8651	MntezmaCo SO Dis
8652	MntezmaCo SO Tac
8653	MntezmaCo SO Det
8654	MntezmaCo SO Trn
8657	MntezmaCo Fire
8671	MntezmaCoFD TAC2
8672	MntezmaCoFD TAC3
8673	MntezmaCoFD TAC4
8655	MntezmaCo SAR
8663	MntezmaCo SAR K9
8656	PlsntView FD Tac
8659	Cortez FD TAC
8661	Mancos Fire Tac
8662	LewisA Fire TAC
8668	MntezmaCo EMS
8152	Cortez Hospital
8664	Cortez PD Disp
8665	Cortez PD Tac
8660	Mancos Marshal
8785	Ute Mountain PD1
8786	Ute Mountain PD2
8787	Ute Mountain PDT
8788	Ute Mountain FD1
8789	Ute Mountain FD2
8790	Ute Mountain FDT
8077	MntroseCo MAC
8078	MntroseCo SO Dis
8082	MntroseCo SO 2
8742	MntroseCo SO W
8079	MntroseCo SO Tac
8743	MntroseCo SO Pos
8744	MntroseCo SO Cor
8471	Mntr/Delta DTF 1
8472	Mntr/Delta DTF 2
8751	Ncla/Ntrta FD
8755	Ncla/Nrta FDTac
8745	MntroseCo RB 1
8746	MntroseCo RB 2
8757	MntroseCo RB 4
8759	MntroseCo RB 6
8756	MntroseCo RB
8758	MntroseCo RB Wk2
8748	MntroseCo Travel
8073	Montrose PD 1
8074	Montrose PD 2
8075	Montrose PD 3
8076	Montrose PD Tac
8080	Montrose FD Disp
8081	Montrose FD Tac
8147	Montrose Hosp
8468	CLETA
8749	Montrose DPW
8752	Montrose FD Ops
8753	Montrose Air FD
8754	Montrose Air Ops
8740	Olathe PD Disp
8741	Olathe PD Tac
8747	Olathe FD Disp
8763	Olathe FD Tac
8750	Paradox Fire
9027	Morgan Co MAC
9028	Morgan Co SO1
9029	Morgan Co SO2
9030	Morgan Co SO3
9031	Morgan Co FD1
9034	Morgan Co EMS
9035	Morgan Co Ops
9036	Morgan Co Tac 1
9037	Morgan Co Tac 2
9051	Hilros/Snydr Ops
9052	Morgan Co SrBus
9060	Morgan Co Jail
9032	Brush Fire Ops
120	East Morgan Hosp
117	Colorado Plains
9033	FtMorgan Fire Op
9050	Wiggins Fire Ops
226	Otero Co MAC
96	Otero Co SO Disp
201	Otero Co SO Tac
230	Otero Co R&B
231	EOtro School Bus
232	EOtro School Adm
233	Cheraw Fire
217	Fowler PD Disp
221	Fowler PD Tac
223	Fowler FD Tac
222	Fowler EMS
224	Fowler Govt
79	Ark Valley MC
90	La Junta PD Disp
91	La Junta PD Tac
92	La Junta FD
93	La Junta FD FG
94	La Junta Govt 1
95	La Junta Govt 2
227	La Junta Transit
225	Manzanola Gvt
97	RockyFord PD Dis
202	RockyFord PD Tac
216	RockyFord FD Dis
213	RockyFord FD Tac
228	RockyFord Gov 1
229	RockyFord Gov 2
8530	Ouray Co MAC
8531	Ouray Co SO Disp
8532	Ouray Co SO Tac
8534	Ouray Co R&B
1107	Park Co LE Disp
1108	Park Co LE Tac
1103	Park Co LE Tac 1
1104	Park Co LE Tac 2
1127	Park Co LE ENC
1109	Park Co EmerSrvs
1110	Park Co Ops 4
1111	Park Co Ops 5
1112	Park Co Ops 6
1113	Park Co Ops 7
1114	Park Co Ops 8
1115	Park Co Ops 9
1130	Park Co SAR
1105	Park Co Health
1106	Park Co R&B
1126	Park Co School
1131	Park Co Travel
9020	Philips MAC
9008	Phillips SO 1
9009	Phillips SO 2
9010	Phillips SO 3
9005	Amherst Fire
122	Haxtun Health
9002	Haxtun Fire
130	Melissa Hospital
9003	Holyoke FD 1
9004	Holyoke FD 2
11600	PitkinCo MAC 1
11619	PitkinCo MAC 2
11620	PitkinCo MAC 3
11609	PitkinCo LE
11599
11610	PitkinCo Sheriff
11591	PitkinCo Event 1
11592	PitkinCo Event 2
11621	PitkinCo Fire
11616	PitkinCo FD 7
11617	PitkinCo FD 8
11602	PitkinCo ES1
11603	PitkinCo ES2
11618	Aspen Mtn Rescue
11597	PitkinCo Svcs911
11623	Aspen Airport
12402	Aspen Aprt Snow
12405	PitkinCo Logs 1
11624	Pitkin Co Roads
11594	PitkinCo R&B
11596	PitkinCo OS&Trl
11595	PitkinCo Landfil
11622	PitkinCo Travel
11583	PitkinCo SchlBus
8916	RFSD Travel
11643	SMV Housing
8134	Aspen Hospital
11601	Aspen EMS
11614	Aspen Fire
11631	Aspen Parking
11633	Aspen Water
11635	Aspen Streets
11641	Aspen Bus
11646	Aspen Schools
11647	Aspen School Bus
11612	Basalt Police
11615	Basalt Fire
11639	Basalt Public Wk
11604	RFTA Dispatch
11605	RFTA Suprvsrs
11606	RFTA Travlr Serv
11607	RFTA SpecEvnt
11608	RFTA Emergncy
294	ProwersCo MAC
211	ProwersCo SO Dis
212	ProwersCo SO Tac
303	ProwersCo FD 2
304	ProwersCo FD 3
301	ProwersCo R&B
302	Holly EMS
295	Lamar PD 1
296	Lamar PD 2
297	Lamar FD/EMS
298	Lamar FD Tac
137	Prowers MedCntr
299	Lamar LocGov 1
300	Lamar LocGov 2
305	Wiley FD Disp
306	Wiley FD Tac
4271	PuebloCo MAC
4310	PuebloCo MAC 1
4316	PuebloCo MAC 2
4272	PuebloCo SO 1
4273	PuebloCo SO 2
4274	PuebloCo SO Tac1
4275	PuebloCo SO Tac2
4276	PuebloCo SO Tac3
4277	PuebloCo SWAT
4278	PuebloCo SO Narc
4279	PuebloCo SO Detv
4280	PuebloCo JailOps
4281	PuebloCo JailTr
4282	PuebloCo JailTac
4283	PuebloCo JailSWA
4284	PuebloCo JailMed
4294	PuebloCo FD Disp
4295	PuebloCo FD Tac
4296	PuebloCo FD Fgrd
4297	PuebloCo FD Admn
4298	PuebloCo FD Trvl
4301	Red Creek FD Dis
4302	Red Creek FD Tac
4299	West Park FD Dis
4300	West Park FD Tac
4451	PuebloCo EMS/AMR
4311	PuebloCo EMA 4
4312	PuebloCo EMA 5
4313	PuebloCo EMA 6
4314	PuebloCo EMA Mgr
4315	PuebloCo EMA Com
4309	PuebloCo ESB Tac
4285	PuebloCo RB 1
4286	PuebloCo RB 2
4355	PuebloCo RB
4303	PuebloCo Admin 1
4304	PuebloCo Admin 2
4305	PuebloCo Admin 3
4293	PuebloCo Health
4317	PuebloSD70 Admin
4318	PuebloSD70 Ops
4319	PuebloSD70 Tran1
4320	PuebloSD70 Tran2
4306	TTC FD Disp
4307	TTC FD Tac
4322	Beulah FD Disp
4323	Beulah FD Tac
4321	Beulah EMS
4287	Boone Fire 1
4288	Boone Fire 2
4289	Boone Fire 3
4326	Pueblo City MAC
4327	Pueblo PD 1
4328	Pueblo PD 2
4329	Pueblo PD 3
4330	Pueblo PD Tac 1
4331	Pueblo PD Tac 2
4332	Pueblo PD Tac 3
4334	Pueblo PD SWAT
4335	Pueblo PD Narc
4337	Pueblo PD Emerg
4333	Pueblo PD Travel
4336	Pueblo PD Admin
4338	Pueblo FD Disp
4339	Pueblo FD Med 1
4340	Pueblo FD 3
4341	Pueblo FD Tac 1
4342	Pueblo FD Tac 2
4343	Pueblo FD Tac 3
4345	Pueblo FD Emerg
4346	Pueblo FD Hazmat
4344	Pueblo FD Admin
4308	Pueblo EmergServ
112	St. Mary-Corwin
136	Parkview MedCntr
4358	Pueblo Bus Disp
4359	Pueblo Bus Mtnce
4360	Pueblo Bus SenCi
4353	Pueblo AirportOp
4356	Pueblo ACO
4347	Pueblo Streets
4348	Pueblo RadioShop
4349	Pueblo Wastewatr
4350	Pueblo Traffic
4351	Pueblo Engineer
4352	Pueblo Parks/Rec
4354	Pueblo BuildMtce
4357	Pueblo Code Enfc
4457	Pueblo CC 4457
4459	Pueblo CC 4459
4325	Pueblo West ER
4361	PuebloW Metro 1
4362	PuebloW Metro 2
4363	PuebloW Metro 3
4364	PuebloW FD Disp
4365	PuebloW FD Tac 1
4366	PuebloW FD Tac 2
4367	PuebloW FD Tac 3
4368	PuebloW FD Travl
4290	Rye Fire Disp
4291	Rye Fire Tac
4292	Rye Fire Admin
11700	RioBlancoCo MAC
11702
11703	RioBlancoCo SO T
11707	RioBlancoCo FD
11716	RioBlancoCo SAR
11712	RioBlancoCo R&B1
11718	RioBlancoCo R&B2
11701	RioBlancoCo SD
11719	RioBlancoCo R&B3
11713	RioBlncoCo Travl
8150	Del Norte Hosp
8308	Del Norte FD Tac
8316	Del Norte PD Tac
8148	Meeker Hospital
11705	Meeker PD Tac
11708	Meeker FD Tac
11710	Meeker EMS Tac
11714	Meeker Schools
8312	MonteVistaPD Dis
8313	MonteVistaPD Tac
8307	MonteVistaFD Dis
8306	MonteVistaFD Tac
8319	Sargent SD Buses
8149	Rangely Hospital
11704	Rangely Police
11709	Rangely Fire Tac
11711	Rangley EMS Tac
11724	Rangley PD Trvl
8305	RioGndCo MAC
8310	RioGndCo SO Dis
8311	RioGndCo SO Tac
8322	RioGndCo SO Jail
8321	RioGnd Co R&B
8315	SouthFork PD Tac
8314	SouthFork/DelNrt
8309	SouthFork FD Tac
11658	Routt Co MAC
11650	Routt Co LE 1
11655	Routt Co LE 2
11652	Hayden PD Tac
11653	OakCrk PD Tac
11654	Routt Co SO Tac
11659	Routt Co FD 1
11665	Routt Co FD 2
11661	WRoutt FD Tac
11662	OakCrk FD Tac
11663	NRoutt FD Tac
11664	Yampa FD Tac
11666	Routt Co SAR
11668	YampaVly Airport
11669	Routt Co R&B 2
11657	Routt Co Travel
11672	SRoutt Schools
11651	Stmboat PD Tac
11660	Stmboat FD Tac
8159	UCH Yampa Valley
11667	Stmboat Schools
8330	SagucheCo MAC
8335	SaguacheCo SO
8336	SaguacheCo SO
8332	SaguacheCo FD 1
8333	SaguacheCo FDtac
8198	SaguacheCo EMS
8337	Center PD Disp
8338	Center PD Tac
8334	Center FD
8331	Baca Grande FD T
8590	SanJuanCo MAC
8591	SanJuanCo SO Dis
8592	SanJuanCo SO Tac
8595	SilvertonFD Disp
8596	Silverton EMS
8593	SanJuanCo SAR
8594	SanJuanCo R&B
8560	SanMgl MAC
8561	SanMgl SO Dis
8563	SanMgl SO Tac
8564	SanMgl SO Car
8562	SanMgl SO Ops
8565	SanMgl SO Admn
8571	SanMgl SO Trng
8583	SanMgl Corner
8579	SanMgl SO Jail A
8580	SanMgl SO Jail B
8569	SanMgl Courts
8581	SnMgl SO Trnsp
8582	SanMgl SO JlAdm
8578	SanMgl EMA
8576	SanMgl SAR Disp
8575	SanMgl SAR 1
8566	SanMgl R&B A
8567	SanMgl R&B B
8568	SanMgl R&B Adm
8577	Egnar Fire
12111	MtnVlg PD Ops
12110	MtnVlg PD Evnt
8570	Norwood PD
8572	Norwood PD Ops
8573	Norwood Fire
8574	Norwood EMS
12101	Telluride PD Dis
12103	Telluride PD Tac
12102	Telluride PD Evt
12104	Telluride FD Dis
12105	Telluride FD St1
12106	TellurideFD St2
12107	TellurideFD St3
12108	TellurideFD St4
12109	Telluride EMS
9021	Sedgwick Co MAC
9200	Sedgwick SO Dis
9201	Sedgwick SO Tac
9206	Sedgwick Co FD
9205	Sedgwick EMS
139	SedgwickHospital
8810	SummCo MAC
8812	SummCo Law Disp
8813	SummCo ES Disp
12475	SummCo ES Tones
8811	SummCo Ops 4
12481	SummCo Ops 5
12482	SummCo Ops 6
12483	SummCo Ops 7
12484	SummCo Ops 8
12485	SummCo Ops 9
12490	SummCo Travel
12476	SummCo SAR
12478	SummCo Law Ops
12480	SummCo R&B
8814	Summit Schools
8815	Summit SHS
8816	Summit Cove Elem
8817	Summit Safety
8818	Summit Bus
8819	SummCo Stage Bus
8136	Breckenridge UC
8135	SummitBirthPlace
8155	Summit Hospital
8392	Keystone UC
6131	Teller Co MAC
6132	Teller SO 1
6133	Teller SO 2
6136	Teller SO Ops 1
6137	Teller SO Ops 2
6134	Teller SO TAC
6135	Teller Co Jail
6142	TellerCo FD Disp
6143	TellerCo EMS Dsp
6145	TellerCo Tac 1
6146	TellerCo Tac 2
6147	TellerCo Tac 3
6148	TellerCo Tac 4
6139	TellerCo Tac 5
6141	TellerCo Tac 6
4851	NW Teller FD 1
4852	NW Teller FD 2
6149	Teller Co PW
6138	Cripple Creek PD
6150	Cripple Creek PW
174	UCH PPRH 174
4850	WdldPrk PD OIT
4853	WdlndPrk PD 1
4854	WdlndPrk PD 2
4956	UCH PPRH 4956
9022	WshngtnCoMAC
9044	WshgtnCoLaw1
9048	WshgtnCoFD
9045	WshCoFDTac1
9046	WshCoFDTac2
9047	WshCoFDTac3
9049	WshgtnCoEMS
9250	SWWshgtnCoFD
1951	WeldCo Emg Ops1
76	PlatteValleyHosp
68	Grely Centennial
4077	Greeley NCMC
9452	UCH Greeley Hosp
4073	Windsor FD 1
4074	Windsor FD 2
9023	YumaCo MAC
9038	YumaCo LE 1
9042	YumaCo Fire
9043	YumaCo EMS
9053	YumaCo EMS ENC
9252	S Yuma EMS
9054	Wages VFD
9039	YumaCo Tac 1
9040	YumaCo Tac 3
9041	YumaCo Tac 3
9253	YumaCo Schools
9251	Idalia Fire
151	Wray Hospital
152	Yuma Hospital
